lat, lon, stpnm, stpid, grp
40.44079199999867, -80.00065799999945, FIFTH AVE + WOOD ST, 20690, 1
40.4401209999985, -79.99883799999887, FIFTH AVE + SMITHFIELD ST, 20691, 1
40.43900200000089, -79.99582700000049, FIFTH AVE + ROSS ST, 20293, 1
40.437995000001116, -79.99353500000058, FORBES AVE + BOYD ST (DUQUESNE UNIV), 3241, 1
40.43794999999923, -79.99123400000033, FORBES AVE + MCANULTY DR, 3242, 1
40.43779000000051, -79.98849499999979, FORBES AVE + MAGEE ST, 3243, 1
40.43771500000013, -79.98669299999834, FORBES AVE + STEVENSON ST, 3244, 1
40.43763300000063, -79.98529300000038, FORBES AVE + PRIDE ST (MERCY HOSPITAL), 3245, 1
40.43752799999888, -79.98284199999861, FORBES AVE + VAN BRAAM ST, 3246, 1
40.437476000001034, -79.98169100000072, FORBES AVE + MILTENBERGER ST, 3247, 1
40.43738700000032, -79.97963499999966, FORBES AVE + GIST ST, 3248, 1
40.43772900000085, -79.97765800000171, JUMONVILLE ST + WATSON, 3249, 1
40.43811799999881, -79.97600700000045, FIFTH AVE + SENECA ST, 3250, 1
40.43799799999908, -79.97460600000015, FIFTH AVE + MOULTRIE, 3251, 1
40.43774799999867, -79.9729420000014, FIFTH AVE + BIRMINGHAM BRIDGE, 3252, 1
40.43720599999936, -79.97132099999986, FIFTH AVE + #2358, 2556, 1
40.436862999999434, -79.97022300000054, FIFTH AVE + #2410 (ACTA PROGRAM), 2557, 1
40.43640500000007, -79.96858199999868, FIFTH AVE + BRENHAM ST, 2558, 1
40.43740399999996, -79.96538399999869, FIFTH AVE + MAURICE ST, 19850, 1
40.43775899999897, -79.96414999999914, FIFTH AVE + CRAFT AVE (CARLOW UNIV), 2561, 1
40.43903500000055, -79.96211499999986, FIFTH AVE + HALKET ST, 2562, 1
40.44062899999996, -79.9599109999993, FIFTH AVE + MCKEE, 17671, 1
40.441136000000746, -79.95918800000138, FIFTH AVE + MEYRAN AVE, 2564, 1
40.442132000000555, -79.95786699999864, FIFTH AVE + OAKLAND AVE, 2565, 1
40.44304000000025, -79.9566109999998, FIFTH AVE + THACKERAY AVE, 2566, 1
40.444217999998585, -79.95494100000128, FIFTH AVE + BIGELOW BLVD (PITT), 2567, 1
40.44546499999887, -79.95322400000026, FIFTH AVE + TENNYSON AVE, 3253, 1
40.44628199999938, -79.95209499999952, FIFTH AVE + BELLEFIELD, 3254, 1
40.44786799999933, -79.94947699999975, CRAIG ST + PARK PLAZA, 2571, 1
40.44969700000014, -79.95061900000022, CRAIG ST + BAYARD ST, 2572, 1
40.45170900000109, -79.95183599999986, CRAIG ST + CENTRE AVE, 2573, 1
40.45215799999973, -79.95097800000138, CENTRE AVE + MELWOOD AVE, 2574, 1
40.4525050000003, -79.94981800000066, CENTRE AVE + NEVILLE ST, 2575, 1
40.45321699999847, -79.94745300000129, CENTRE AVE + MILLVALE, 8198, 1
40.454090999999245, -79.9445530000015, CENTRE AVE + MOREWOOD, 8199, 1
40.45496800000083, -79.94156699999905, CENTRE AVE + CYPRESS, 8201, 1
40.45554900000021, -79.93965300000042, CENTRE AVE + SHADYSIDE HOSPITAL, 8202, 1
