lat, lon, stpnm, stpid, grp
40.478918000001, -79.9190910000008, ST CLAIR ST + BUNKER HILL APTS, 3118, 1
40.47765100000098, -79.91986799999974, ST CLAIR ST + CALLOWHILL, 3119, 1
40.476226000001205, -79.92072899999826, ST CLAIR ST + BRYANT, 3120, 1
40.475749000000185, -79.91995399999861, BRYANT ST + EUCLID, 3280, 1
40.475206999999685, -79.91852799999987, BRYANT ST + HIGHLAND, 3122, 1
40.47388400000084, -79.91916199999922, HIGHLAND AVE + HAMPTON, 3123, 1
40.47263700000005, -79.91974599999837, HIGHLAND AVE + WELLESLEY, 3124, 1
40.47120900000113, -79.92039600000025, HIGHLAND AVE + JACKSON, 3125, 1
40.46980199999975, -79.92104499999877, HIGHLAND AVE + STANTON, 3126, 1
40.46820899999947, -79.92178299999996, HIGHLAND AVE + HAYS, 3127, 1
40.466479999999905, -79.9225879999994, HIGHLAND AVE + EAST LIBERTY BLVD, 3128, 1
40.465360999999575, -79.92309900000139, HIGHLAND AVE + VINTAGE SR CENTER, 8539, 1
40.464872000000305, -79.92332600000161, HIGHLAND AVE + RIPPEY, 3129, 1
40.46254000000079, -79.92424000000084, HIGHLAND AVE + BROAD, 17602, 1
40.46063000000069, -79.9249980000017, HIGHLAND AVE + BAUM, 19383, 1
40.45880599999965, -79.92515299999852, HIGHLAND AVE + ELLSWORTH AVE STEPS, 20765, 1
40.45741500000085, -79.9252439999987, HIGHLAND AVE + ALDER ST, 3135, 1
40.4550700000002, -79.92538400000174, HIGHLAND AVE + ELLWOOD, 3137, 1
40.45423300000006, -79.92540700000002, HIGHLAND AVE + WALNUT, 3138, 1
40.453410000000105, -79.92494100000121, HIGHLAND AVE + HOWE, 3139, 1
40.452056999999144, -79.92412599999903, HIGHLAND AVE + 5TH, 3140, 1
40.45130099999882, -79.9256960000012, FIFTH AVE + COLLEGE, 3141, 1
40.45060499999909, -79.92740699999901, FIFTH AVE + MARYLAND, 3142, 1
40.44991700000106, -79.92956000000072, FIFTH AVE + NEGLEY, 3143, 1
40.44900899999949, -79.93249799999964, FIFTH AVE + BELLEFONTE, 3144, 1
40.4484929999988, -79.93410100000163, FIFTH AVE + AIKEN, 3145, 1
40.44789199999865, -79.93689600000071, FIFTH AVE + WILKINS, 1165, 1
40.44775800000072, -79.93874199999877, FIFTH AVE + AMBERSON, 1166, 1
40.44747599999926, -79.94228399999997, FIFTH AVE + MOREWOOD AVE, 1167, 1
40.44712099999929, -79.94717399999962, FIFTH AVE + NEVILLE ST, 1169, 1
40.447054000000044, -79.94881600000042, FIFTH AVE + CRAIG, 1170, 1
40.446708000001095, -79.95170900000177, FIFTH AVE + BELLEFIELD, 1171, 1
40.445740000000235, -79.9531020000007, FIFTH AVE + TENNYSON AVE, 33, 1
40.44458400000019, -79.95468100000168, FIFTH AVE + BIGELOW BLVD (PITT), 34, 1
40.44328200000106, -79.95651099999891, FIFTH AVE + THACKERAY AVE, 35, 1
40.44190200000057, -79.9584430000002, FIFTH  AVE + ATWOOD ST, 36, 1
40.43948299999896, -79.96169800000126, FIFTH  AVE + CHESTERFIELD RD, 38, 1
40.43796199999893, -79.96379499999823, FIFTH AVE + CRAFT AVE (CARLOW UNIV), 2639, 1
40.43707916591804, -79.96585918650774, FIFTH AVE AT ROBINSON ST FS, 22609, 1
