lat, lon, stpnm, stpid, grp
40.50391700000021, -80.22573699999955, UNIVERSITY BLVD PARK AND RIDE AT SHELTER, 15634, 1
40.415599999999806, -80.08272600000025, WEST BUSWAY + BELL STATION C, 15277, 1
40.42622399999952, -80.07256199999885, WEST BUSWAY + IDLEWOOD STATION C, 15278, 1
40.4357449999994, -80.06757099999899, WEST BUSWAY + CRAFTON STATION C, 15279, 1
40.44386000000022, -80.06588899999922, WEST BUSWAY + INGRAM STATION C, 15280, 1
40.45256600000036, -80.05293499999962, WEST BUSWAY + SHERADEN STATION C, 15281, 1
40.4416939999991, -80.02174300000163, W CARSON ST + GATEWAY VIEW PLAZA, 2258, 1
40.439865000000026, -80.01743299999923, W CARSON ST + DUQUESNE INCLINE, 2260, 1
40.441341000001, -80.00499000000089, LIBERTY AVE + GATEWAY #4, 20295, 1
40.44180200000057, -80.00208199999925, LIBERTY AVE + MARKET ST, 45, 1
40.44221899999991, -80.00028999999996, LIBERTY AVE + SIXTH AVE, 8778, 1
40.442834999999, -79.99810499999836, LIBERTY AVE + 9TH ST, 15283, 1
40.443185999999386, -79.99679199999832, LIBERTY AVE + SMITHFIELD ST, 1403, 1
40.4435439999992, -79.99539000000027, LIBERTY AVE + WILLIAM PENN PL, 15285, 1
40.50391700000021, -80.22573699999955, UNIVERSITY BLVD PARK AND RIDE AT SHELTER, 15634, 3
40.49819400000098, -80.2075749999999, CHERRINGTON PKWY AT CORAOPOLIS HEIGHTS RD, 22708, 3
40.49217999999964, -80.20188900000049, CHERRINGTON PKWY OPP #1000 (EATON), 22709, 3
40.49026899999916, -80.19741099999865, CHERRINGTON PKWY OPP #1200 (SERVICELINK), 22710, 3
40.484834000000696, -80.19594199999926, EWING RD OPP COVENTRY HEALTH CARE, 22711, 3
40.415599999999806, -80.08272600000025, WEST BUSWAY + BELL STATION C, 15277, 3
40.42622399999952, -80.07256199999885, WEST BUSWAY + IDLEWOOD STATION C, 15278, 3
40.4357449999994, -80.06757099999899, WEST BUSWAY + CRAFTON STATION C, 15279, 3
40.44386000000022, -80.06588899999922, WEST BUSWAY + INGRAM STATION C, 15280, 3
40.45256600000036, -80.05293499999962, WEST BUSWAY + SHERADEN STATION C, 15281, 3
40.4416939999991, -80.02174300000163, W CARSON ST + GATEWAY VIEW PLAZA, 2258, 3
40.439865000000026, -80.01743299999923, W CARSON ST + DUQUESNE INCLINE, 2260, 3
40.441341000001, -80.00499000000089, LIBERTY AVE + GATEWAY #4, 20295, 3
40.44180200000057, -80.00208199999925, LIBERTY AVE + MARKET ST, 45, 3
40.44221899999991, -80.00028999999996, LIBERTY AVE + SIXTH AVE, 8778, 3
40.442834999999, -79.99810499999836, LIBERTY AVE + 9TH ST, 15283, 3
40.443185999999386, -79.99679199999832, LIBERTY AVE + SMITHFIELD ST, 1403, 3
40.4435439999992, -79.99539000000027, LIBERTY AVE + WILLIAM PENN PL, 15285, 3
