lat, lon, stpnm, stpid, grp
40.38581199999862, -79.76000500000173, 5TH ST + CAVIT, 7858, 1
40.385679000000536, -79.75908099999904, 5TH ST + DUQUESNE, 20789, 1
40.38682600000016, -79.75762899999899, FOREST AVE + 6TH ST, 20790, 1
40.387289999999815, -79.75709500000035, FOREST AVE + 7TH ST, 20791, 1
40.38644199999946, -79.75250399999857, 7TH ST + PROSPECT, 20792, 1
40.38805300000009, -79.74838299999882, 7TH ST + TIMBER LN, 20793, 1
40.38898200000041, -79.75033200000053, FORBES RD + MEADOW ST, 20794, 1
40.39209399999903, -79.75817199999864, FORBES RD + CK STUDIOS DRIVEWAY, 20795, 1
40.39187899999962, -79.7660990000013, PITCAIRN-TRAFFORD RD + HAYMAKER FS, 18530, 1
40.39515900000105, -79.76722199999905, PITCAIRN-TRAFFORD RD. + CLARK, 7751, 1
40.40074199999844, -79.77273200000165, BROADWAY BLVD + #1010, 16779, 1
40.402197000000605, -79.77517999999928, BROADWAY BLVD + BRINTON, 7752, 1
40.401422000000146, -79.78001899999899, BROADWAY BLVD + WALL, 7754, 1
40.40094799999976, -79.78276100000011, BROADWAY BLVD + BROADVIEW MANOR HI-RISE, 7755, 1
40.3984260000002, -79.78883099999882, BROADWAY BLVD + MAWCO, 7756, 1
40.39793100000012, -79.79205500000123, BROADWAY BLVD + VALLEY, 7757, 1
40.39651800000105, -79.79370000000166, BROADWAY BLVD + QUARRY, 7758, 1
40.395691000001, -79.80477200000155, PATTON ST + MIDDLE, 7761, 1
40.39328000000062, -79.80841099999935, STATION ST. + HERMAN, 14108, 1
40.3932690000012, -79.80931899999831, STATION ST. + WESTINGHOUSE, 7798, 1
40.39274499999914, -79.80977400000165, WESTINGHOUSE AVE. + COMMERCE, 7799, 1
40.39179699999965, -79.80976600000173, WESTINGHOUSE AVE + HERMAN AVE, 22556, 1
40.392502000000896, -79.80860100000156, HERMAN AVE + COMMERCE ST, 22643, 1
40.39320399999854, -79.8076780000012, STATION ST + SR CITIZEN BLDG, 7801, 1
40.39555800000098, -79.8052159999998, MIDDLE ST + BRIDGE, 20485, 1
40.3957779999995, -79.80616699999995, MIDDLE ST + MILLER, 7763, 1
40.39632500000116, -79.80875300000113, MIDDLE ST + #526, 7764, 1
40.39668499999986, -79.81005799999998, MIDDLE ST + MAPLE, 7765, 1
40.39751599999873, -79.81140399999877, MIDDLE ST + #644, 7766, 1
40.39820400000104, -79.81249599999944, MIDDLE ST + 1ST, 7767, 1
40.399710000001114, -79.8148319999999, MIDDLE ST + 2ND, 7768, 1
40.400742000000655, -79.81640499999936, MIDDLE ST + 4TH, 7770, 1
40.40176200000027, -79.81950199999824, AIRBRAKE AVE + 7TH, 7772, 1
40.40250099999964, -79.82118400000017, AIRBRAKE AVE + 9TH, 7773, 1
40.4028990000007, -79.82209399999897, AIRBRAKE AVE + 10TH, 7774, 1
40.4032749999989, -79.82295399999842, AIRBRAKE AVE + 11TH, 7775, 1
40.404656000000266, -79.82559299999836, PENN AVE + GRANT, 20104, 1
40.405253000000386, -79.82700999999888, PENN AVE + THOMPSON , 17383, 1
40.40527100000002, -79.82873600000138, PENN AVE + SHAW NS, 18505, 1
40.40284399999862, -79.83145699999915, BRADDOCK AVE + KEYSTONE COMMONS PORTAL 9 FS, 40111, 1
40.40067599999884, -79.8334350000011, BRADDOCK AVE + ELECTRIC , 19472, 1
40.40117699999865, -79.83485700000027, ELECTRIC AVE + DYNAMO WAY, 7778, 1
40.40220300000096, -79.8366169999997, ELECTRIC AVE + ELECTRIC AVENUE APARTMENTS, 7779, 1
40.40280800000027, -79.83731499999871, ELECTRIC AVE + OLYMPIA HALL, 7780, 1
40.40545899999875, -79.83910300000095, ELECTRIC AVE + NORTH, 7782, 1
40.4130479999993, -79.84483400000133, ARDMORE BLVD AT AVE B - FOREST HILLS PARK AND RIDE, 7785, 1
40.41573099999961, -79.84735399999884, ARDMORE BLVD + YOST, 7786, 1
40.41716099999933, -79.84822200000116, ARDMORE BLVD + SUMNER, 7429, 1
40.419944999999174, -79.85012399999822, ARDMORE BLVD + MARION FS, 7430, 1
40.42124400000044, -79.85228299999973, ARDMORE BLVD + 2 PARKWAY CENTER EAST, 7431, 1
40.42215599999941, -79.85412200000101, ARDMORE BLVD + CENTURION DR, 7432, 1
40.42463799999975, -79.85916300000157, ARDMORE BLVD + BRADDOCK, 7787, 1
40.42579599999868, -79.86144500000049, ARDMORE BLVD + NEWPORT, 7788, 1
40.427036000000776, -79.86277800000111, ARDMORE BLVD + BEVINGTON, 7789, 1
40.431346999999775, -79.86403700000095, ARDMORE BLVD + BRYN MAWR NS, 7791, 1
40.43585799999882, -79.87169399999979, ARDMORE BLVD + MARLBORO FS, 18508, 1
40.43680999999901, -79.8731539999996, ARDMORE BLVD + REBECCA FS, 7793, 1
40.43902400000087, -79.87632399999924, SOUTH AVE + ELVIA FS, 18509, 1
40.43970300000097, -79.87835000000115, SOUTH AVE + SWISSVALE, 7796, 1
40.44237500000113, -79.87779899999897, WALLACE AVE + SWISSVALE FS, 20120, 1
40.44270100000078, -79.87879699999903, WALLACE AVE + COAL, 7621, 1
40.443156999998635, -79.88018100000117, WALLACE AVE + MILL, 7622, 1
40.44355099999985, -79.88134600000058, WALLACE AVE + CENTER, 7623, 1
40.444484999998565, -79.88416199999907, WALLACE AVE + WOOD, 7624, 1
40.44486799999945, -79.88531500000124, WALLACE AVE + HAY, 16628, 1
40.44531999999936, -79.88669400000012, WALLACE AVE + PITT, 16627, 1
40.446630000001186, -79.88847500000091, EAST BUSWAY + WILKINSBURG STATION D, 16118, 1
