lat, lon, stpnm, stpid, grp
40.44180200000057, -80.00208199999925, LIBERTY AVE + MARKET ST, 45, 1
40.44221899999991, -80.00028999999996, LIBERTY AVE + SIXTH AVE, 8778, 1
40.442834999999, -79.99810499999836, LIBERTY AVE + 9TH ST, 15283, 1
40.44256299999947, -79.99613899999963, SEVENTH AVE + WILLIAM PENN PL, 20698, 1
40.441798000000745, -79.9918059999986, BEDFORD AVE AT WASHINGTON PL FS, 22664, 1
40.44263800000073, -79.99097000000046, BEDFORD AVE AT LOGAN ST, 22665, 1
40.44187300000045, -79.98913599999956, WYLIE AVE AT FULLERTON ST, 22666, 1
40.442614000001, -79.98732600000166, WYLIE AVE AT CRAWFORD ST, 22667, 1
40.443172999999966, -79.98747499999988, CRAWFORD ST + WEBSTER, 8737, 1
40.4443890000009, -79.9873159999986, BEDFORD AVE + MERCER, 8739, 1
40.44515099999948, -79.98551699999983, BEDFORD AVE + ROBERTS, 19490, 1
40.44453000000031, -79.98499600000133, ROBERTS ST + WEBSTER, 20206, 1
40.44367499999875, -79.98437600000142, ROBERTS ST + WYLIE, 20207, 1
40.44228500000082, -79.98336499999962, ROBERTS ST + CENTER AVE, 8748, 1
40.442415000000054, -79.98264000000025, CENTRE AVE + HELDMAN, 8626, 1
40.443240000000486, -79.98074100000021, CENTRE AVE + DINWIDDIE, 8627, 1
40.444392000000555, -79.97865200000032, CENTRE AVE + ADDISON ST, 20506, 1
40.44497399999876, -79.97728300000163, CENTRE AVE + ELMORE ST FS, 20077, 1
40.44508499999895, -79.97614400000151, KIRKPATRICK ST + CENTRE FS, 8630, 1
40.444478999998914, -79.97570900000102, KIRKPATRICK ST + ROSE ST, 20504, 1
40.443656000000935, -79.97658599999905, ELMORE ST + ROSE ST FS, 21250, 1
40.44282100000081, -79.97714699999902, REED ST + ADDISON ST, 21248, 1
40.442366000001115, -79.97821399999856, REED ST + ELMORE ST, 21249, 1
40.44069500000067, -79.97844500000174, BENTLEY DR + NIGH WAY, 8635, 1
40.44010900000035, -79.97664300000046, BENTLEY DR + #1784, 8636, 1
40.4407080000002, -79.97419699999861, BENTLEY DR + KIRKPATRICK , 8637, 1
40.43963699999921, -79.9706569999999, BENTLEY DR + BURROWS, 16832, 1
40.440033999998754, -79.96983700000098, BENTLY DR + OAK HILL, 16027, 1
40.441505999999805, -79.96994100000046, OAK HILL DR + ECKSTIEN, 16028, 1
40.44261299999976, -79.9684300000017, ECKSTIEN + WADSWORTH, 16026, 1
40.44329100000012, -79.96617199999864, WADSWORTH ST + ROBINSON, 8642, 1
40.442900000000776, -79.96583399999852, ROBINSON ST + ALLEQUIPPA, 8648, 1
40.441719000000106, -79.96570299999888, ROBINSON ST + ELLERS, 9016, 1
40.440422000000886, -79.9656060000015, ROBINSON ST + TERRACE, 9017, 1
40.440387999998556, -79.96496499999878, TERRACE ST + DUNSEITH, 9018, 1
40.440946999998545, -79.96384400000159, TERRACE ST + CHESTERFIELD, 9019, 1
40.44187200000113, -79.96288299999905, TERRACE ST + DARRAGH, 9020, 1
40.44115300000107, -79.96137899999911, DARRAGH ST + VICTORIA, 9021, 1
40.44069199999897, -79.9604970000008, DARRAGH ST + FIFTH, 9022, 1
40.43948299999896, -79.96169800000126, FIFTH  AVE + CHESTERFIELD RD, 38, 1
40.43796199999893, -79.96379499999823, FIFTH AVE + CRAFT AVE (CARLOW UNIV), 2639, 1
40.43707916591804, -79.96585918650774, FIFTH AVE AT ROBINSON ST FS, 22609, 1
40.43650399999927, -79.96854099999847, FIFTH AVE + BRENHAM FS, 18165, 1
40.43690700000033, -79.97009500000163, FIFTH AVE + #2410 (ACTA PROGRAM), 2643, 1
40.437201999998884, -79.97099899999907, FIFTH AVE + #2358, 2644, 1
40.428461999999456, -79.97448700000058, E CARSON ST + 22ND ST, 2645, 1
40.4285589999987, -79.97607100000067, E CARSON ST + 21ST ST, 2646, 1
40.42933599999973, -79.97611999999901, 21ST ST. + SIDNEY, 19369, 1
40.43042100000042, -79.97719599999972, WHARTON ST + S 20TH, 4834, 1
