lat, lon, stpnm, stpid, grp
40.478918000001, -79.9190910000008, ST CLAIR ST + BUNKER HILL APTS, 3118, 1
40.47765100000098, -79.91986799999974, ST CLAIR ST + CALLOWHILL, 3119, 1
40.476226000001205, -79.92072899999826, ST CLAIR ST + BRYANT, 3120, 1
40.47644000000037, -79.9215419999996, BRYANT ST + MELLON ST, 8175, 1
40.47722099999881, -79.92357799999867, BRYANT ST + NEGLEY, 8176, 1
40.47556299999857, -79.92454899999828, NEGLEY AVE + HAMPTON, 8177, 1
40.474305999999174, -79.92510200000002, NEGLEY AVE + WELLESLEY, 8178, 1
40.472561000000454, -79.92587500000168, NEGLEY AVE + JACKSON, 8179, 1
40.471696999999615, -79.92626300000056, NEGLEY AVE + STANTON AVE, 8180, 1
40.469880000000046, -79.92706699999947, NEGLEY AVE + HAYS ST, 8181, 1
40.46890299999936, -79.92748999999837, NEGLEY AVE + BLACK ST, 8182, 1
40.46785699999869, -79.92811600000141, NEGLEY AVE + MARGARETTA ST, 8183, 1
40.466862999998646, -79.92872099999882, NEGLEY AVE + RIPPEY ST FS, 8184, 1
40.46599600000075, -79.92924400000071, NEGLEY AVE + RURAL ST, 8185, 1
40.4646029999991, -79.93009299999886, NEGLEY AVE + BROAD ST, 8186, 1
40.463179999999745, -79.9309599999998, NEGLEY AVE + PENN AVE FS, 19060, 1
40.46203999999982, -79.93162500000079, NEGLEY AVE + CORAL ST, 8188, 1
40.4608079999987, -79.93236599999852, NEGLEY AVE + FRIENDSHIP AVE, 8189, 1
40.45904299999968, -79.9334680000016, NEGLEY AVE + #370 (BAUM BLVD), 8190, 1
40.45746799999963, -79.93424700000159, NEGLEY AVE + CENTRE, 8191, 1
40.45662199999856, -79.93637900000175, CENTRE AVE + GRAHAM, 8192, 1
40.456089000000375, -79.93817800000025, CENTRE AVE + AIKEN, 8193, 1
40.45539799999992, -79.94046100000126, CENTRE AVE + SHADYSIDE HOSPITAL, 8194, 1
40.45511999999887, -79.94139499999825, CENTRE AVE + CYPRESS, 8195, 1
40.454234999999116, -79.94436799999843, CENTRE AVE + MOREWOOD, 8196, 1
40.453386999998735, -79.94720999999996, CENTRE AVE + MILLVALE, 8197, 1
40.45268999999979, -79.94954099999948, CENTRE AVE + NEVILLE ST, 2631, 1
40.45232800000028, -79.95070700000137, CENTRE AVE + MELWOOD AVE, 2632, 1
40.45155299999962, -79.95188099999967, CRAIG ST + CENTRE AVE FS, 2633, 1
40.449868999999396, -79.9508539999989, CRAIG ST + BAYARD ST, 2634, 1
40.44725799999915, -79.94918800000083, CRAIG ST + FIFTH AVE, 2635, 1
40.446708000001095, -79.95170900000177, FIFTH AVE + BELLEFIELD, 1171, 1
40.445740000000235, -79.9531020000007, FIFTH AVE + TENNYSON AVE, 33, 1
40.44458400000019, -79.95468100000168, FIFTH AVE + BIGELOW BLVD (PITT), 34, 1
40.44328200000106, -79.95651099999891, FIFTH AVE + THACKERAY AVE, 35, 1
40.44190200000057, -79.9584430000002, FIFTH  AVE + ATWOOD ST, 36, 1
40.43948299999896, -79.96169800000126, FIFTH  AVE + CHESTERFIELD RD, 38, 1
40.43796199999893, -79.96379499999823, FIFTH AVE + CRAFT AVE (CARLOW UNIV), 2639, 1
40.43707916591804, -79.96585918650774, FIFTH AVE AT ROBINSON ST FS, 22609, 1
40.43650399999927, -79.96854099999847, FIFTH AVE + BRENHAM FS, 18165, 1
40.43690700000033, -79.97009500000163, FIFTH AVE + #2410 (ACTA PROGRAM), 2643, 1
40.437201999998884, -79.97099899999907, FIFTH AVE + #2358, 2644, 1
40.4378749999986, -79.97303899999875, FIFTH AVE + KIRKPATRICK FS, 18164, 1
40.43808200000029, -79.97454400000055, FIFTH AVE + MOULTRIE ST FS, 3147, 1
40.43819100000012, -79.9757959999985, FIFTH AVE + SENECA ST, 3148, 1
40.43827500000019, -79.97736199999862, FIFTH AVE + WYANDOTTE ST, 3149, 1
40.43834600000109, -79.97935999999973, FIFTH AVE + GIST ST, 3150, 1
40.438396999998865, -79.98063900000149, FIFTH AVE + DINWIDDIE ST, 3151, 1
40.43846899999888, -79.98242599999914, FIFTH AVE + VAN BRAAM ST, 3152, 1
40.438587000000076, -79.9848519999988, FIFTH AVE + PRIDE ST, 3154, 1
40.43864600000101, -79.98623700000084, FIFTH AVE + STEVENSON ST, 3155, 1
40.438697999999, -79.98811300000018, FIFTH AVE + MAGEE ST, 3156, 1
40.43884299999894, -79.9906689999986, FIFTH AVE + WASHINGTON PL, 3157, 1
40.438923000000464, -79.99250399999917, FIFTH AVE + DIAMOND ST, 18161, 1
40.43975199999996, -79.99418700000037, SIXTH AVE + CENTRE AVE, 20292, 1
40.440418000000754, -79.99463700000054, SIXTH AVE + BIGELOW BLVD, 1509, 1
40.441434000000804, -79.99755299999934, SIXTH AVE + SMITHFIELD ST, 3158, 1
40.44207399999997, -79.99926099999993, SIXTH AVE + WOOD ST, 3159, 1
40.442126999999374, -80.0013959999996, LIBERTY AVE + 6TH ST NS, 22256, 1
40.44079199999867, -80.00065799999945, FIFTH AVE + WOOD ST, 20690, 1
