lat, lon, stpnm, stpid, grp
40.54254900000043, -80.01326800000164, MCKNIGHT RD + ROSS PARK MALL DR, 249, 2
40.54625999999853, -80.01698000000091, MCKNIGHT RD + JOHNANNA DR FS, 20701, 2
40.55034199999848, -80.01908400000102, MCKNIGHT RD + MCINTYRE RD, 251, 2
40.55726899999848, -80.01763300000034, PEEBLES + MCINTYRE SQUARE DRIVEWAY, 19526, 2
40.558983999999, -80.0152200000006, PEEBLES RD + BINGAY DR, 452, 2
40.56115800000057, -80.01320200000073, PEEBLES RD + REMINGTON DR, 454, 2
40.564138999999535, -80.00954800000075, PEEBLES RD + PARKWAY RD FS, 456, 2
40.56529299999954, -80.00853599999877, PEEBLES RD + PEEBLES SCHOOL DRVWY, 20178, 2
40.56716999999957, -80.00704400000087, PEEBLES RD AT DUNCAN AVE NS, 19528, 2
40.566962000000515, -80.0049520000007, DUNCAN AVE + ALLEGHENY MEMORIAL PARK, 704, 2
40.56660200000104, -80.00370899999857, DUNCAN AVE + ROYAL MANOR CT #1, 705, 2
40.56601599999883, -80.00166800000109, DUNCAN AVE + ROYAL MANOR CT #2, 706, 2
40.56573899999989, -79.99825300000174, FERGUSON RD + THOMPSON RUN RD FS, 3374, 2
40.56507499999906, -79.9958040000015, FERGUSON RD + FOXCROFT, 3375, 2
40.564919, -79.99284299999884, FERGUSON RD + GUYTON, 3377, 2
40.56379499999942, -79.99002099999969, FERGUSON RD + POST, 3378, 2
40.56123699999897, -79.98755500000074, FERGUSON RD + LAMMERTON, 3379, 2
40.55814899999999, -79.98484899999997, FERGUSON RD + LINWOOD #1, 3380, 2
40.557338000000726, -79.97877100000052, FERGUSON RD + OHIO, 3381, 2
40.55784999999904, -79.97567800000012, FERGUSON RD + SWEENEY, 3382, 2
40.55711700000007, -79.97352700000057, FERGUSON RD + LINWOOD #2, 3383, 2
40.55518400000043, -79.97138600000072, FERGUSON RD + MT ROYAL, 3384, 2
40.554466999999185, -79.97123399999943, MT ROYAL BLVD + HAMPTON, 15548, 2
40.55115700000002, -79.97151500000021, MT ROYAL BLVD + DEHAVEN, 3332, 2
40.55024899999931, -79.9715270000013, MT ROYAL BLVD + GRANDVIEW, 3333, 2
40.54929600000034, -79.97184000000168, MT ROYAL BLVD + ELFINWILD LANE, 3334, 2
40.54660700000101, -79.97239299999947, MT ROYAL BLVD + EADE, 3335, 2
40.54510100000045, -79.97242000000146, MT ROYAL BLVD + BRIDAL, 3336, 2
40.54282900000057, -79.97236999999869, MT ROYAL BLVD + ROYALCOURT, 3337, 2
40.541251000001054, -79.97234600000147, MT ROYAL BLVD + HARTLE, 3338, 2
40.53923699999889, -79.97229700000015, MT ROYAL BLVD + SCOTT, 3340, 2
40.53791499999875, -79.97217700000158, MT ROYAL BLVD + WOODLAND, 3341, 2
40.53685199999897, -79.97149899999833, MT ROYAL BLVD + IOLA, 3342, 2
40.535900999998624, -79.97075500000003, MT ROYAL BLVD + VILSACK, 3343, 2
40.53467199999912, -79.96978199999892, MT ROYAL BLVD + MOREWOOD, 3344, 2
40.5326240000008, -79.96815100000114, MT ROYAL BLVD + MCELHENY, 3345, 2
40.52966900000011, -79.96582800000047, MT ROYAL BLVD + SHAW, 3346, 2
40.5265730000011, -79.96352800000003, MT ROYAL BLVD + CAMPBELL, 3347, 2
40.52490199999999, -79.96225700000018, MT ROYAL BLVD + WETZELL, 3348, 2
40.52254799999922, -79.96001699999876, MT ROYAL BLVD + HOFFMAN, 19527, 2
40.52135699999899, -79.95963200000027, MT ROYAL BLVD + W GLENN FS, 3351, 2
40.51903499999924, -79.95901500000161, MT ROYAL BLVD + BRAUN, 3353, 2
40.517483000000404, -79.95901399999892, MT ROYAL BLVD + GENESSEE FS, 3354, 2
40.5159109999999, -79.95912199999925, MT ROYAL BLVD + UNDERCLIFF, 3355, 2
40.51404599999871, -79.95909099999835, MT ROYAL BLVD + WILJOHN, 3357, 2
40.512321000000355, -79.95802000000016, MT ROYAL BLVD + PENNVIEW, 3358, 2
40.510692999999506, -79.95689300000117, MT ROYAL BLVD + IRENE, 3359, 2
40.508183000000635, -79.95188099999935, GRANT AVE + BYERLEY, 3360, 2
40.50678999999863, -79.9510190000014, GRANT AVE + LEHR, 19531, 2
40.505176999999335, -79.94995100000067, GRANT AVE + VILSACK, 3362, 2
40.50420800000052, -79.94924900000085, GRANT AVE + WILSON, 3363, 2
40.50201899999876, -79.94695400000094, CRESCENT + SULLIVAN WAY, 16484, 2
40.49902399999849, -79.94389900000087, BUTLER ST + MAPLEWOOD, 3366, 2
40.497896999998886, -79.9439530000017, BUTLER ST + HIGH, 3367, 2
40.496565000000714, -79.94411000000031, BUTLER ST + FREEPORT, 3368, 2
40.49533199999922, -79.94557500000151, BUTLER ST + CENTER, 3369, 2
40.494531999999616, -79.94645399999858, BUTLER ST + ISABELLA, 3370, 2
40.4936060000009, -79.94798499999973, BUTLER ST + WASHINGTON ST, 3371, 2
40.44908500000025, -80.00083199999827, ANDERSON ST + GENERAL ROBINSON ST, 177, 2
40.44834900000097, -80.00065600000116, ANDERSON ST + ISABELLA ST, 178, 2
40.44388799999913, -79.99848099999846, 9TH ST + PENN AVE, 179, 2
