lat, lon, stpnm, stpid, grp
40.41377200000001, -79.8532239999986, BRADDOCK HILLS SHOPPING CENTER TERMINAL (NO STOP), 22580, 1
40.41455499999896, -79.8533399999993, BRADDOCK HILLS S C + STOREFRONT, 12565, 1
40.414494999998844, -79.85521899999952, BRADDOCK HILLS SC + GIANT EAGLE, 7357, 1
40.41232400000115, -79.85638900000082, YOST BLVD + BRINTON RD FS, 7531, 1
40.40828899999861, -79.85799900000069, YOST BLVD + MAIN, 7533, 1
40.405729999999416, -79.86346299999977, 6TH ST + BALDRIDGE, 12567, 1
40.404332999999056, -79.86686099999983, 6TH ST + MARGARETTA ST, 20450, 1
40.403336999999986, -79.86855600000058, 6TH ST + BRADDOCK AVE, 7292, 1
40.40248400000087, -79.86755700000039, BRADDOCK AVE + 7TH, 7293, 1
40.40123299999986, -79.86584299999967, BRADDOCK AVE + LIBRARY, 20721, 1
40.40006300000011, -79.86425100000112, BRADDOCK AVE + 9TH, 7399, 1
40.400314000000876, -79.86306400000161, VERONA ST + MAPLEVIEW DR, 21639, 1
40.40195899999963, -79.86100700000036, VERONA ST + BELL AVE, 21640, 1
40.4033849999985, -79.86273000000055, BELL AVE + JONES, 7046, 1
40.404794999998906, -79.86243600000103, BALDRIDGE AVE + MIDDLE ST, 19503, 1
40.40544100000119, -79.86176700000067, MIDDLE ST + HAWKINS, 7048, 1
40.40685900000116, -79.86361800000036, HAWKINS AVE + ROSE, 7049, 1
40.40825300000006, -79.86545700000048, HAWKINS AVE + #509, 7050, 1
40.4092140000008, -79.86659199999879, HAWKINS AVE + 4TH, 7051, 1
40.41087299999939, -79.86858199999857, HAWKINS AVE + OVERLAND, 7052, 1
40.41186799999975, -79.86976800000092, HAWKINS AVE + 2ND, 7053, 1
40.41355899999985, -79.87137300000161, WOODSTOCK AVE + WILKINS F S, 18401, 1
40.414301999999566, -79.87264399999839, WOODSTOCK AVE + #2695, 7055, 1
40.414812000000595, -79.87406200000106, WOODSTOCK AVE + WOODSTOCK TERRACE NS, 7056, 1
40.415301999999485, -79.87552099999851, WOODSTOCK AVE + BELMAR PLACE, 7057, 1
40.415489000000605, -79.87719299999975, WOODSTOCK AVE + BRADDOCK AVE FS, 20448, 1
40.41568300000068, -79.87825000000002, WOODSTOCK + SWISSVALE STATION STEPS, 20446, 1
40.41706899999877, -79.8807790000013, WOODSTOCK AVE + MELROSE, 7060, 1
40.41809899999961, -79.88251800000062, WOODSTOCK AVE + ORMOND, 7061, 1
40.419069999999536, -79.88415600000003, WOODSTOCK AVE + ARDMORE, 7062, 1
40.4206420000003, -79.88535100000126, NOBLE AVE + DICKSON ST, 7063, 1
40.42127500000062, -79.88599600000026, NOBLE AVE + WASHINGTON ST, 7064, 1
40.422201999999935, -79.88613900000072, WAVERLY AVE + BRADDOCK, 7065, 1
40.42342999999856, -79.88631500000129, EDGEWOOD AVE + SAILOR PL FS, 19405, 1
40.42438699999971, -79.88599299999835, EDGEWOOD AVE + COLUMBIA, 7067, 1
40.42541800000122, -79.88565499999916, EDGEWOOD AVE + DELAWARE, 7068, 1
40.42668500000016, -79.88523400000177, EDGEWOOD AVE + LACROSSE, 7069, 1
40.42782500000115, -79.8848450000008, EDGEWOOD AVE + LLOYD, 7070, 1
40.42879499999958, -79.88453700000066, EDGEWOOD AVE + GORDON, 7071, 1
40.43027299999871, -79.8843419999991, EDGEWOOD AVE + EDGEWOOD CT, 7072, 1
40.43174399999889, -79.88446100000051, EDGEWOOD AVE + ELM ST FS, 19406, 1
40.43284299999858, -79.88468499999865, EDGEWOOD AVE + MAPLE, 7074, 1
40.43520300000025, -79.88311199999845, COAL ST + HUTCHINSON, 7075, 1
40.43636999999992, -79.88244999999876, COAL ST + WALNUT, 19407, 1
40.43743399999964, -79.88184599999927, COAL ST + WOODWORTH, 7077, 1
40.4385929999995, -79.88119099999886, COAL ST + REBECCA, 7078, 1
40.43940200000024, -79.88073799999933, COAL ST + FRANKLIN, 7079, 1
40.44022200000117, -79.88026399999845, COAL ST + SOUTH, 7273, 1
40.44076000000047, -79.88152599999842, SOUTH AVE + MILL, 7274, 1
40.44113499999966, -79.88265599999863, SOUTH AVE + CENTER, 7275, 1
40.44162000000053, -79.8841220000013, SOUTH AVE + MULBERRY, 7276, 1
40.44193599999965, -79.8850629999996, SOUTH AVE + WOOD NS, 18510, 1
40.44241400000022, -79.88650600000095, SOUTH AVE + HAY, 19470, 1
40.441851, -79.88726299999948, PENNWOOD AVE + FRANKILN, 19871, 1
40.44060999999929, -79.88745899999842, ROWLAND CONNECTOR + HIGHRISE, 7084, 1
40.4405419999991, -79.8893659999987, KELLY ST + PITT, 7085, 1
40.44113300000035, -79.89114700000043, KELLY ST + WEST, 7086, 1
40.44128299999901, -79.89269000000083, KELLY ST + TRENTON FS, 19007, 1
40.44127099999853, -79.89420599999895, KELLY ST + PEEBLES, 7088, 1
40.43992299999862, -79.8947099999984, PEEBLES ST + FORBES, 7089, 1
40.439804000000954, -79.89556899999914, FORBES AVE + CELERON, 7090, 1
40.439701000000376, -79.89731600000071, FORBES AVE + BRADDOCK, 7091, 1
40.43969199999955, -79.89837600000112, FORBES AVE + BRADDOCK FS, 7233, 1
40.438069999999485, -79.91278900000039, FORBES AVE + DALLAS, 7093, 1
40.43808300000029, -79.91507899999851, FORBES AVE + BEECHWOOD, 7094, 1
40.43806199999934, -79.91922300000124, FORBES AVE + SHADY, 7095, 1
40.43809499999977, -79.92352299999939, FORBES + MURRAY FS, 7096, 1
40.438101999999816, -79.92752000000038, FORBES AVE + WIGHTMAN, 7097, 1
40.43790599999915, -79.93058700000057, FORBES AVE + MURDOCH, 7098, 1
40.43900300000109, -79.93417099999965, FORBES AVE + NORTHUMBERLAND FS, 7100, 1
40.44037599999958, -79.93541700000092, FORBES AVE + PLAINFIELD, 7101, 1
40.442605999999344, -79.93747700000101, FORBES AVE + MARGARET MORRISON, 7102, 1
40.443832999998904, -79.93861800000134, FORBES AVE + BEELER, 7103, 1
40.44469799999913, -79.94375599999886, FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON), 4407, 1
40.44452499999927, -79.94854100000154, FORBES AVE + CRAIG ST, 4409, 1
40.444179999999704, -79.95000200000175, FORBES AVE + DITHRIDGE ST, 2638, 1
40.445740000000235, -79.9531020000007, FIFTH AVE + TENNYSON AVE, 33, 1
40.44458400000019, -79.95468100000168, FIFTH AVE + BIGELOW BLVD (PITT), 34, 1
40.44328200000106, -79.95651099999891, FIFTH AVE + THACKERAY AVE, 35, 1
40.44190200000057, -79.9584430000002, FIFTH  AVE + ATWOOD ST, 36, 1
40.43948299999896, -79.96169800000126, FIFTH  AVE + CHESTERFIELD RD, 38, 1
40.43796199999893, -79.96379499999823, FIFTH AVE + CRAFT AVE (CARLOW UNIV), 2639, 1
40.43707916591804, -79.96585918650774, FIFTH AVE AT ROBINSON ST FS, 22609, 1
40.43650399999927, -79.96854099999847, FIFTH AVE + BRENHAM FS, 18165, 1
40.43690700000033, -79.97009500000163, FIFTH AVE + #2410 (ACTA PROGRAM), 2643, 1
40.437201999998884, -79.97099899999907, FIFTH AVE + #2358, 2644, 1
40.4378749999986, -79.97303899999875, FIFTH AVE + KIRKPATRICK FS, 18164, 1
40.43808200000029, -79.97454400000055, FIFTH AVE + MOULTRIE ST FS, 3147, 1
40.43819100000012, -79.9757959999985, FIFTH AVE + SENECA ST, 3148, 1
40.43827500000019, -79.97736199999862, FIFTH AVE + WYANDOTTE ST, 3149, 1
40.43834600000109, -79.97935999999973, FIFTH AVE + GIST ST, 3150, 1
40.438396999998865, -79.98063900000149, FIFTH AVE + DINWIDDIE ST, 3151, 1
40.43846899999888, -79.98242599999914, FIFTH AVE + VAN BRAAM ST, 3152, 1
40.438587000000076, -79.9848519999988, FIFTH AVE + PRIDE ST, 3154, 1
40.43864600000101, -79.98623700000084, FIFTH AVE + STEVENSON ST, 3155, 1
